q6_rad,position_residual_m,pointing_residual,roll_angle_error_rad,roll_axis_misalignment
6.2831853071795862e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.4577182323790194e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.6322511575784526e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.8067840827778847e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.9813170079773179e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
7.1558499331767511e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
7.3303828583761843e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
7.5049157835756175e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
7.6794487087750496e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
7.8539816339744828e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
8.0285145591739160e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
8.2030474843733492e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
8.3775804095727824e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
8.5521133347722145e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
8.7266462599716477e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
8.9011791851710809e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
9.0757121103705141e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
9.2502450355699462e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
9.4247779607693793e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
9.5993108859688125e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
9.7738438111682457e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
9.9483767363676789e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.0122909661567112e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.0297442586766545e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.0471975511965976e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.0646508437165410e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
1.0821041362364843e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.0995574287564276e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.1170107212763709e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.1344640137963142e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
1.1519173063162575e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.1693705988362009e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.1868238913561442e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.2042771838760873e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.2217304763960306e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
1.2391837689159739e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.2566370614359172e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.2740903539558606e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.2915436464758039e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
1.3089969389957472e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.3264502315156905e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.3439035240356338e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.3613568165555769e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.3788101090755203e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
1.3962634015954636e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.4137166941154069e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.4311699866353502e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.4486232791552935e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
1.4660765716752369e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.4835298641951802e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.5009831567151235e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.5184364492350666e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.5358897417550099e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
1.5533430342749532e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.5707963267948966e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.5882496193148399e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.6057029118347832e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
1.6231562043547265e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.6406094968746698e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.6580627893946132e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.6755160819145565e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
1.6929693744344996e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
1.7104226669544429e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.7278759594743862e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.7453292519943295e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.7627825445142729e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
1.7802358370342162e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.7976891295541595e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.8151424220741028e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.8325957145940461e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
1.8500490071139892e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
1.8675022996339325e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.8849555921538759e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.9024088846738192e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.9198621771937625e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
1.9373154697137058e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.9547687622336491e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.9722220547535925e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.9896753472735358e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.0071286397934789e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.0245819323134224e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.0420352248333655e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.0594885173533091e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.0769418098732522e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.0943951023931953e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.1118483949131388e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.1293016874330819e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.1467549799530254e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.1642082724729685e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.1816615649929121e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.1991148575128552e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.2165681500327987e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.2340214425527418e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.2514747350726849e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.2689280275926285e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.2863813201125716e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.3038346126325151e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.3212879051524582e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.3387411976724017e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.3561944901923448e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.3736477827122884e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.3911010752322315e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.4085543677521746e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.4260076602721181e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.4434609527920612e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.4609142453120048e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.4783675378319479e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.4958208303518914e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.5132741228718345e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.5307274153917780e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.5481807079117211e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.5656340004316642e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.5830872929516078e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.6005405854715509e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.6179938779914944e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.6354471705114375e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.6529004630313811e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.6703537555513241e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.6878070480712677e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.7052603405912108e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.7227136331111539e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.7401669256310974e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.7576202181510405e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.7750735106709841e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.7925268031909272e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.8099800957108707e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.8274333882308138e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.8448866807507573e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.8623399732707004e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.8797932657906435e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.8972465583105871e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.9146998508305302e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.9321531433504737e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.9496064358704168e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
2.9670597283903604e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.9845130209103035e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.0019663134302470e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.0194196059501901e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.0368728984701332e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.0543261909900767e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.0717794835100198e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.0892327760299634e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.1066860685499065e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.1241393610698500e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.1590459461097367e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
3.1764992386296798e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.1939525311496229e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
3.2114058236695664e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.2288591161895095e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.2463124087094530e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
3.2637657012293961e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.2812189937493397e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.2986722862692828e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.3161255787892263e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.3335788713091694e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
3.3510321638291130e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.3684854563490561e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.3859387488689991e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.4033920413889427e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.4208453339088858e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
3.4382986264288293e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.4557519189487724e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.4732052114687160e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
3.4906585039886591e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.5081117965086026e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.5255650890285457e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.5430183815484888e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.5604716740684323e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.5779249665883754e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.5953782591083190e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.6128315516282621e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.6302848441482056e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.6477381366681487e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
3.6651914291880923e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.6826447217080354e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.7000980142279785e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.7175513067479220e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.7350045992678651e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
3.7524578917878086e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.7699111843077517e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.7873644768276953e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
3.8048177693476384e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.8222710618675819e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.8397243543875250e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.8571776469074681e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.8746309394274117e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
3.8920842319473548e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.9095375244672983e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.9269908169872414e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.9444441095071849e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.9618974020271280e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
3.9793506945470716e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
3.9968039870670147e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.0142572795869578e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
